asset_id,symbol,name,asset_type,market_code,exchange_code,currency,country,sector,industry,tier,priority_level
ACCL.US,ACCL,"Acco Group Holdings Limited Ordinary Shares",EQUITY,US,US,USD,USA,,,2,2
ACCMF.US,ACCMF,"AAC Clyde Space AB",EQUITY,US,US,USD,USA,,,2,2
ACCO.US,ACCO,"Acco Brands Corporation",EQUITY,US,US,USD,USA,,,2,2
ACCR.US,ACCR,"Access-Power & Co. Inc",EQUITY,US,US,USD,USA,,,2,2
ACCS.US,ACCS,"ACCESS Newswire Inc.",EQUITY,US,US,USD,USA,,,2,2
ACCYY.US,ACCYY,"Accor SA Ltd",EQUITY,US,US,USD,USA,,,2,2
ACDC.US,ACDC,"ProFrac Holding Corp.",EQUITY,US,US,USD,USA,,,2,2
ACDSF.US,ACDSF,"Ascendas Real Estate Investment Trust",EQUITY,US,US,USD,USA,,,2,2
ACDVF.US,ACDVF,"Air Canada",EQUITY,US,US,USD,USA,,,2,2
ACDXF.US,ACDXF,"American Copper Development Corporation",EQUITY,US,US,USD,USA,,,2,2
ACEHF.US,ACEHF,"PT Ace Hardware Indonesia Tbk",EQUITY,US,US,USD,USA,,,2,2
ACEI.US,ACEI,"Innovator ETFs Trust",ETF,US,US,USD,USA,,,2,2
ACEJF.US,ACEJF,"ACEA S.p.A",EQUITY,US,US,USD,USA,,,2,2
ACEL.US,ACEL,"Accel Entertainment Inc",EQUITY,US,US,USD,USA,,,2,2
ACEP.US,ACEP,"ARS Core Equity Portfolio ETF",ETF,US,US,USD,USA,,,2,2
ACES.US,ACES,"ALPS Clean Energy",ETF,US,US,USD,USA,,,2,2
ACET.US,ACET,"Adicet Bio Inc",EQUITY,US,US,USD,USA,,,2,2
ACFN.US,ACFN,"Acorn Energy, Inc. Common Stock",EQUITY,US,US,USD,USA,,,2,2
ACGAF.US,ACGAF,"ACG Metals Limited",EQUITY,US,US,USD,USA,,,2,2
ACGBF.US,ACGBF,"Agricultural Bank Of China",EQUITY,US,US,USD,USA,,,2,2
ACGBY.US,ACGBY,"Agricultural Bank of China PK",EQUITY,US,US,USD,USA,,,2,2
ACGL.US,ACGL,"Arch Capital Group Ltd",EQUITY,US,US,USD,USA,,,2,2
ACGP.US,ACGP,"Associated Capital Group, Inc.",EQUITY,US,US,USD,USA,,,2,2
ACGR.US,ACGR,ACGR,ETF,US,US,USD,USA,,,2,2
ACGX.US,ACGX,"Alliance Creative Group, Inc",EQUITY,US,US,USD,USA,,,2,2
ACGYF.US,ACGYF,"Subsea 7 S.A.",EQUITY,US,US,USD,USA,,,2,2
ACH.US,ACH,"Accendra Health Inc",EQUITY,US,US,USD,USA,,,2,2
ACHC.US,ACHC,"Acadia Healthcare Company Inc",EQUITY,US,US,USD,USA,,,2,2
ACHFF.US,ACHFF,"Arch Biopartners Inc",EQUITY,US,US,USD,USA,,,2,2
ACHR.US,ACHR,"Archer Aviation Inc",EQUITY,US,US,USD,USA,,,2,2
ACHR-WT.US,ACHR-WT,"Archer Aviation Inc. WT",EQUITY,US,US,USD,USA,,,2,2
ACHV.US,ACHV,"Achieve Life Sciences Inc",EQUITY,US,US,USD,USA,,,2,2
ACI.US,ACI,"Albertsons Companies",EQUITY,US,US,USD,USA,,,2,2
ACIC.US,ACIC,"American Coastal Insurance Corp",EQUITY,US,US,USD,USA,,,2,2
ACII.US,ACII,"Innovator ETFs Trust",ETF,US,US,USD,USA,,,2,2
ACIO.US,ACIO,"Aptus Collared Income Opportunity ETF",ETF,US,US,USD,USA,,,2,2
ACITF.US,ACITF,"Asian Citrus Holdings Limited",EQUITY,US,US,USD,USA,,,2,2
ACIU.US,ACIU,"AC Immune Ltd",EQUITY,US,US,USD,USA,,,2,2
ACIW.US,ACIW,"ACI Worldwide Inc",EQUITY,US,US,USD,USA,,,2,2
ACIXF.US,ACIXF,"Acarix AB (publ)",EQUITY,US,US,USD,USA,,,2,2
ACJJF.US,ACJJF,"Acom Co. Ltd",EQUITY,US,US,USD,USA,,,2,2
ACKAF.US,ACKAF,"Arçelik Anonim Sirketi",EQUITY,US,US,USD,USA,,,2,2
ACKAY.US,ACKAY,"Arcelik  AS ADR",EQUITY,US,US,USD,USA,,,2,2
ACKDF.US,ACKDF,"Auckland International Airport Limited",EQUITY,US,US,USD,USA,,,2,2
ACKY.US,ACKY,"VistaShares Target 15 ACKtivist Select Income ETF",ETF,US,US,USD,USA,,,2,2
ACLC.US,ACLC,ACLC,ETF,US,US,USD,USA,,,2,2
ACLIF.US,ACLIF,"ABB Turbo Systems AG",EQUITY,US,US,USD,USA,,,2,2
ACLLF.US,ACLLF,"Atco Ltd",EQUITY,US,US,USD,USA,,,2,2
ACLLY.US,ACLLY,"ABB Turbo Systems AG",EQUITY,US,US,USD,USA,,,2,2
ACLO.US,ACLO,"TCW ETF Trust",ETF,US,US,USD,USA,,,2,2
ACLS.US,ACLS,"Axcelis Technologies Inc",EQUITY,US,US,USD,USA,,,2,2
ACLTF.US,ACLTF,"ATCO Ltd",EQUITY,US,US,USD,USA,,,2,2
ACLX.US,ACLX,"Arcellx Inc",EQUITY,US,US,USD,USA,,,2,2
ACM.US,ACM,"Aecom Technology Corporation",EQUITY,US,US,USD,USA,,,2,2
ACMB.US,ACMB,"Agro Capital Management Corp",EQUITY,US,US,USD,USA,,,2,2
ACMDY.US,ACMDY,"Atlas Consolidated Mining and Development Corporation",EQUITY,US,US,USD,USA,,,2,2
ACMIF.US,ACMIF,ACMIF,EQUITY,US,US,USD,USA,,,2,2
ACMLF.US,ACMLF,"Ascom Holding AG",EQUITY,US,US,USD,USA,,,2,2
ACMNF.US,ACMNF,ACMNF,EQUITY,US,US,USD,USA,,,2,2
ACMR.US,ACMR,"Acm Research Inc",EQUITY,US,US,USD,USA,,,2,2
ACMT.US,ACMT,"ACMAT Corporation",EQUITY,US,US,USD,USA,,,2,2
ACMTA.US,ACMTA,"ACMAT Corp",EQUITY,US,US,USD,USA,,,2,2
ACNB.US,ACNB,"ACNB Corporation",EQUITY,US,US,USD,USA,,,2,2
ACNDF.US,ACNDF,"Ascendas India Trust",EQUITY,US,US,USD,USA,,,2,2
ACNE.US,ACNE,"Alice Consolidated Mines Inc",EQUITY,US,US,USD,USA,,,2,2
ACNFF.US,ACNFF,"Amsterdam Commodities NV",EQUITY,US,US,USD,USA,,,2,2
ACNT.US,ACNT,"Synalloy Corporation",EQUITY,US,US,USD,USA,,,2,2
ACNV.US,ACNV,"Accelera Innovations Inc",EQUITY,US,US,USD,USA,,,2,2
ACOG.US,ACOG,"Alpha Cognition Inc",EQUITY,US,US,USD,USA,,,2,2
ACON.US,ACON,"Aclarion Inc",EQUITY,US,US,USD,USA,,,2,2
ACONW.US,ACONW,"Aclarion Inc",EQUITY,US,US,USD,USA,,,2,2
ACOPF.US,ACOPF,"The a2 Milk Company Limited",EQUITY,US,US,USD,USA,,,2,2
ACOPY.US,ACOPY,"The A2 Milk Company Ltd",EQUITY,US,US,USD,USA,,,2,2
ACPS.US,ACPS,"AC Partners Inc",EQUITY,US,US,USD,USA,,,2,2
ACR.US,ACR,"Acres Commercial Realty Corp",EQUITY,US,US,USD,USA,,,2,2
ACRB.US,ACRB,"Asia Carbon Industries Inc",EQUITY,US,US,USD,USA,,,2,2
ACRE.US,ACRE,"Ares Commercial Real Estate",EQUITY,US,US,USD,USA,,,2,2
ACRFF.US,ACRFF,"Accor SA",EQUITY,US,US,USD,USA,,,2,2
ACRG.US,ACRG,"American Clean Resources Group Inc.",EQUITY,US,US,USD,USA,,,2,2
ACRL.US,ACRL,"Atacama Resources International Inc",EQUITY,US,US,USD,USA,,,2,2
ACRS.US,ACRS,"Aclaris Therapeutics Inc",EQUITY,US,US,USD,USA,,,2,2
ACRV.US,ACRV,"Acrivon Therapeutics, Inc. Common Stock",EQUITY,US,US,USD,USA,,,2,2
ACRXF.US,ACRXF,"Acerinox S.A.",EQUITY,US,US,USD,USA,,,2,2
ACSAF.US,ACSAF,"ACS Actividades de Construcción y Servicios S.A",EQUITY,US,US,USD,USA,,,2,2
ACSAY.US,ACSAY,"ACS Actividades De Construccion Y Servicios SA ADR",EQUITY,US,US,USD,USA,,,2,2
ACSG.US,ACSG,"American Century Small Cap Growth Insights ETF",ETF,US,US,USD,USA,,,2,2
ACSI.US,ACSI,"American Customer Satisfaction ETF",ETF,US,US,USD,USA,,,2,2
ACSV.US,ACSV,"American Century ETF Trust - American Century Small Cap Value Insights ETF",ETF,US,US,USD,USA,,,2,2
ACSYF.US,ACSYF,"Accsys Technologies PLC",EQUITY,US,US,USD,USA,,,2,2
ACT.US,ACT,"Enact Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
ACTG.US,ACTG,"Acacia Research Corporation",EQUITY,US,US,USD,USA,,,2,2
ACTL.US,ACTL,"Artec Consulting Corp",EQUITY,US,US,USD,USA,,,2,2
ACTU.US,ACTU,"Actuate Therapeutics, Inc. Common stock",EQUITY,US,US,USD,USA,,,2,2
ACTX.US,ACTX,"Advanced Container Technologies Inc",EQUITY,US,US,USD,USA,,,2,2
ACU.US,ACU,"Acme United Corporation",EQUITY,US,US,USD,USA,,,2,2
ACUR.US,ACUR,"Acura Pharmaceuticals Inc",EQUITY,US,US,USD,USA,,,2,2
ACUS.US,ACUS,"Acusphere Inc",EQUITY,US,US,USD,USA,,,2,2
ACUT.US,ACUT,"Accustem Sciences Inc",EQUITY,US,US,USD,USA,,,2,2
ACVA.US,ACVA,"ACV Auctions Inc.",EQUITY,US,US,USD,USA,,,2,2
ACVF.US,ACVF,"ETF Opportunities Trust - American Conservative Values ETF",ETF,US,US,USD,USA,,,2,2
ACVT.US,ACVT,"The RBB Fund Trust",EQUITY,US,US,USD,USA,,,2,2
ACWEF.US,ACWEF,"SSgA SPDR ETFs Europe I Public Limited Company - SPDR MSCI ACWI UCITS ETF",ETF,US,US,USD,USA,,,2,2
ACWI.US,ACWI,"iShares MSCI ACWI ETF",ETF,US,US,USD,USA,,,2,2
ACWRF.US,ACWRF,"Acceleware Ltd",EQUITY,US,US,USD,USA,,,2,2
ACWV.US,ACWV,"iShares MSCI Global Min Vol Factor ETF",ETF,US,US,USD,USA,,,2,2
ACWX.US,ACWX,"iShares MSCI ACWI ex U.S. ETF",ETF,US,US,USD,USA,,,2,2
ACXAF.US,ACXAF,"ACT Energy Technologies Ltd.",EQUITY,US,US,USD,USA,,,2,2
ACXIF.US,ACXIF,"Acciona S.A",EQUITY,US,US,USD,USA,,,2,2
ACXP.US,ACXP,"Acurx Pharmaceuticals LLC",EQUITY,US,US,USD,USA,,,2,2
AD.US,AD,"Array Digital Infrastructure, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADACU.US,ADACU,"American Drive Acquisition Company Units",EQUITY,US,US,USD,USA,,,2,2
ADAD.US,ADAD,"Huaizhong Health Group Inc",EQUITY,US,US,USD,USA,,,2,2
ADAG.US,ADAG,"Adagene Inc",EQUITY,US,US,USD,USA,,,2,2
ADAM.US,ADAM,"New York Mortgage Trust, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADAMG.US,ADAMG,"Adamas Trust, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADAMH.US,ADAMH,"Adamas Trust, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADAMI.US,ADAMI,"New York Mortgage Trust, Inc. 9.125% Senior Notes Due 2029",EQUITY,US,US,USD,USA,,,2,2
ADAMM.US,ADAMM,"New York Mortgage Trust, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADAMN.US,ADAMN,"Adamas Trust, Inc",EQUITY,US,US,USD,USA,,,2,2
ADAMZ.US,ADAMZ,"Adamas Trust, Inc",EQUITY,US,US,USD,USA,,,2,2
ADAPY.US,ADAPY,"Adaptimmune Therapeutics plc",EQUITY,US,US,USD,USA,,,2,2
ADBG.US,ADBG,"Leverage Shares 2X Long ADBE Daily ETF",ETF,US,US,USD,USA,,,2,2
ADBKF.US,ADBKF,"Addiko Bank AG",EQUITY,US,US,USD,USA,,,2,2
ADBN.US,ADBN,"Americana Distribution Inc",EQUITY,US,US,USD,USA,,,2,2
ADBRF.US,ADBRF,"Aldebaran Resources Inc",EQUITY,US,US,USD,USA,,,2,2
ADC.US,ADC,"Agree Realty Corporation",EQUITY,US,US,USD,USA,,,2,2
ADCNF.US,ADCNF,ADCNF,EQUITY,US,US,USD,USA,,,2,2
ADCOF.US,ADCOF,"Adcore Inc",EQUITY,US,US,USD,USA,,,2,2
ADCT.US,ADCT,"ADC Therapeutics SA",EQUITY,US,US,USD,USA,,,2,2
ADCV.US,ADCV,"ADCapital US Inc",EQUITY,US,US,USD,USA,,,2,2
ADDDF.US,ADDDF,"Adidas AG",EQUITY,US,US,USD,USA,,,2,2
ADDHY.US,ADDHY,"Addtech AB (publ.)",EQUITY,US,US,USD,USA,,,2,2
ADDYY.US,ADDYY,"Adidas AG ADR",EQUITY,US,US,USD,USA,,,2,2
ADEA.US,ADEA,"ADEIA CORP",EQUITY,US,US,USD,USA,,,2,2
ADERY.US,ADERY,"Aida Engineering Ltd ADR",EQUITY,US,US,USD,USA,,,2,2
ADFI.US,ADFI,"Anfield Dynamic Fixed Income ETF",ETF,US,US,USD,USA,,,2,2
ADFJF.US,ADFJF,"ADF Group Inc",EQUITY,US,US,USD,USA,,,2,2
ADFS.US,ADFS,"American Defense Systems Inc",EQUITY,US,US,USD,USA,,,2,2
ADGL.US,ADGL,"AllDigital Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
ADGM.US,ADGM,"Adagio Medical Holdings, Inc Common Stock",EQUITY,US,US,USD,USA,,,2,2
ADHC.US,ADHC,"American Diversified Holdings Corp",EQUITY,US,US,USD,USA,,,2,2
ADHI.US,ADHI,"Arsenal Digital Holdings Inc.",EQUITY,US,US,USD,USA,,,2,2
ADHLF.US,ADHLF,"Applied Development Holdings Limited",EQUITY,US,US,USD,USA,,,2,2
ADI.US,ADI,"Analog Devices Inc",EQUITY,US,US,USD,USA,,,2,2
ADIA.US,ADIA,"Adia Nutrition Inc",EQUITY,US,US,USD,USA,,,2,2
ADIL.US,ADIL,"Adial Pharmaceuticals Inc",EQUITY,US,US,USD,USA,,,2,2
ADIV.US,ADIV,"SmartETFs Asia Pacific Dividend Builder ETF",ETF,US,US,USD,USA,,,2,2
ADKIL.US,ADKIL,"Adkins Energy LLC",EQUITY,US,US,USD,USA,,,2,2
ADKT.US,ADKT,"The Adirondack Trust Company",EQUITY,US,US,USD,USA,,,2,2
ADLI.US,ADLI,"American Medical Technologies Inc",EQUITY,US,US,USD,USA,,,2,2
ADLRF.US,ADLRF,"Adrian Resources Ltd",EQUITY,US,US,USD,USA,,,2,2
ADM.US,ADM,"Archer-Daniels-Midland Company",EQUITY,US,US,USD,USA,,,2,2
ADMA.US,ADMA,"ADMA Biologics Inc",EQUITY,US,US,USD,USA,,,2,2
ADME.US,ADME,"Aptus Drawdown Managed Equity ETF",ETF,US,US,USD,USA,,,2,2
ADMG.US,ADMG,"Adamant DRI Processing and Minerals Group",EQUITY,US,US,USD,USA,,,2,2
ADMQ.US,ADMQ,"ADM Endeavors Inc",EQUITY,US,US,USD,USA,,,2,2
ADMT.US,ADMT,"Adm Tronics Unltd",EQUITY,US,US,USD,USA,,,2,2
ADN.US,ADN,"Advent Technologies Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
ADNH.US,ADNH,"Advent Technologies Holdings, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADNT.US,ADNT,"Adient PLC",EQUITY,US,US,USD,USA,,,2,2
ADNWW.US,ADNWW,"Advent Technologies Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
ADOCY.US,ADOCY,"Adocia SA ADR",EQUITY,US,US,USD,USA,,,2,2
ADOOY.US,ADOOY,"Adaro Energy Tbk PT ADR",EQUITY,US,US,USD,USA,,,2,2
ADP.US,ADP,"Automatic Data Processing Inc",EQUITY,US,US,USD,USA,,,2,2
ADPT.US,ADPT,"Adaptive Biotechnologies Corp",EQUITY,US,US,USD,USA,,,2,2
ADPV.US,ADPV,"Series Portfolios Trust - Adaptive Select ETF",ETF,US,US,USD,USA,,,2,2
ADPXF.US,ADPXF,"Audio Pixels Holdings Limited",EQUITY,US,US,USD,USA,,,2,2
ADPXY.US,ADPXY,"Audio Pixels Holdings Ltd ADR",EQUITY,US,US,USD,USA,,,2,2
ADRGF.US,ADRGF,"Mene Inc",EQUITY,US,US,USD,USA,,,2,2
ADRLF.US,ADRLF,"Adavale Resources Limited",EQUITY,US,US,USD,USA,,,2,2
ADRNY.US,ADRNY,"Koninklijke Ahold Delhaize NV ADR",EQUITY,US,US,USD,USA,,,2,2
ADRZF.US,ADRZF,"Andritz AG",EQUITY,US,US,USD,USA,,,2,2
ADRZY.US,ADRZY,"Andritz AG ADR",EQUITY,US,US,USD,USA,,,2,2
ADSE.US,ADSE,"Ads Tec Energy PLC",EQUITY,US,US,USD,USA,,,2,2
ADSEW.US,ADSEW,"ADS-TEC ENERGY PLC Warrant",EQUITY,US,US,USD,USA,,,2,2
ADSGF.US,ADSGF,"adesso SE",EQUITY,US,US,USD,USA,,,2,2
ADSK.US,ADSK,"Autodesk Inc",EQUITY,US,US,USD,USA,,,2,2
ADSLF.US,ADSLF,"Andean Silver Limited",EQUITY,US,US,USD,USA,,,2,2
ADSV.US,ADSV,"Allied Security Innovations Inc",EQUITY,US,US,USD,USA,,,2,2
ADT.US,ADT,"ADT Inc",EQUITY,US,US,USD,USA,,,2,2
ADTC.US,ADTC,"Advanced Deposition Technologies Inc",EQUITY,US,US,USD,USA,,,2,2
ADTI.US,ADTI,"Adapti, Inc.",EQUITY,US,US,USD,USA,,,2,2
ADTN.US,ADTN,"ADTRAN Inc",EQUITY,US,US,USD,USA,,,2,2
ADTR.US,ADTR,"Alliance Media Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
ADTTF.US,ADTTF,"Advantest Corporation",EQUITY,US,US,USD,USA,,,2,2
ADTX.US,ADTX,"Aditxt Inc. ",EQUITY,US,US,USD,USA,,,2,2
ADUR.US,ADUR,"Aduro Clean Technologies Inc. Common Stock",EQUITY,US,US,USD,USA,,,2,2
ADUS.US,ADUS,"Addus HomeCare Corporation",EQUITY,US,US,USD,USA,,,2,2
ADV.US,ADV,"Advantage Solutions Inc",EQUITY,US,US,USD,USA,,,2,2
ADVB.US,ADVB,"Advanced Biomed Inc. Common Stock",EQUITY,US,US,USD,USA,,,2,2
ADVE.US,ADVE,"Matthews International Funds",ETF,US,US,USD,USA,,,2,2
ADVNF.US,ADVNF,"Advance ZincTek Limited",EQUITY,US,US,USD,USA,,,2,2
ADVOF.US,ADVOF,"ADVA Optical Networking SE",EQUITY,US,US,USD,USA,,,2,2
ADVT.US,ADVT,"Advantis Corp",EQUITY,US,US,USD,USA,,,2,2
ADWPF.US,ADWPF,"Andrew Peller Limited",EQUITY,US,US,USD,USA,,,2,2
ADWYF.US,ADWYF,ADWYF,EQUITY,US,US,USD,USA,,,2,2
ADXDF.US,ADXDF,"Adex Mining Inc",EQUITY,US,US,USD,USA,,,2,2
ADXN.US,ADXN,"Addex Therapeutics Ltd",EQUITY,US,US,USD,USA,,,2,2
ADXRF.US,ADXRF,"ADX Energy Ltd",EQUITY,US,US,USD,USA,,,2,2
ADXS.US,ADXS,"Ayala Pharmaceuticals Inc. ",EQUITY,US,US,USD,USA,,,2,2
ADYEY.US,ADYEY,"Adyen NV",EQUITY,US,US,USD,USA,,,2,2
ADYRF.US,ADYRF,"Adyton Resources Corporation",EQUITY,US,US,USD,USA,,,2,2
ADYX.US,ADYX,"Adynxx Inc",EQUITY,US,US,USD,USA,,,2,2
ADYYF.US,ADYYF,"Adyen N.V",EQUITY,US,US,USD,USA,,,2,2
AEAE.US,AEAE,"Altenergy Acquisition Corp",EQUITY,US,US,USD,USA,,,2,2
AEAQU.US,AEAQU,"Activate Energy Acquisition Corp. Unit",EQUITY,US,US,USD,USA,,,2,2
AEBI.US,AEBI,"Aebi Schmidt Holding AG - Common Stock",EQUITY,US,US,USD,USA,,,2,2
AEBZY.US,AEBZY,"Anadolu Efes Biracilik ve Malt Sanayii AS ADR",EQUITY,US,US,USD,USA,,,2,2
AECFF.US,AECFF,"Action Energy Inc",EQUITY,US,US,USD,USA,,,2,2
AECLY.US,AECLY,"AE & CI Ltd. (South Africa) ADR",EQUITY,US,US,USD,USA,,,2,2
AECX.US,AECX,"CurrentC Power Corporation",EQUITY,US,US,USD,USA,,,2,2
AEDC.US,AEDC,"American Energy Development Corp",EQUITY,US,US,USD,USA,,,2,2
AEDFF.US,AEDFF,"Aedifica SA",EQUITY,US,US,USD,USA,,,2,2
AEE.US,AEE,"Ameren Corp",EQUITY,US,US,USD,USA,,,2,2
AEG.US,AEG,"Aegon NV ADR",EQUITY,US,US,USD,USA,,,2,2
AEGOF.US,AEGOF,"Aegon N.V",EQUITY,US,US,USD,USA,,,2,2
AEGXF.US,AEGXF,"Aecon Group Inc",EQUITY,US,US,USD,USA,,,2,2
AEGY.US,AEGY,"Alternative Energy",EQUITY,US,US,USD,USA,,,2,2
AEHL.US,AEHL,"Antelope Enterprise Holdings Ltd",EQUITY,US,US,USD,USA,,,2,2
AEHR.US,AEHR,"Aehr Test Systems",EQUITY,US,US,USD,USA,,,2,2
AEI.US,AEI,"Alset Ehome International Inc",EQUITY,US,US,USD,USA,,,2,2
AEIS.US,AEIS,"Advanced Energy Industries Inc",EQUITY,US,US,USD,USA,,,2,2
AELIY.US,AELIY,"Anadolu Hayat Emeklilik Anonim Sirketi",EQUITY,US,US,USD,USA,,,2,2
AEM.US,AEM,"Agnico Eagle Mines Limited",EQUITY,US,US,USD,USA,,,2,2
AEMD.US,AEMD,"Aethlon Medical Inc",EQUITY,US,US,USD,USA,,,2,2
AEMFF.US,AEMFF,"AEM Holdings Ltd.",EQUITY,US,US,USD,USA,,,2,2
AEMLF.US,AEMLF,AEMLF,EQUITY,US,US,USD,USA,,,2,2
AEMMF.US,AEMMF,"A2A S.p.A",EQUITY,US,US,USD,USA,,,2,2
AEMMY.US,AEMMY,"A2A SpA ADR",EQUITY,US,US,USD,USA,,,2,2
AEMS.US,AEMS,"Anfield Enhanced Market ETF",ETF,US,US,USD,USA,,,2,2
AENG.US,AENG,"Advanced Engine Technologies Inc",EQUITY,US,US,USD,USA,,,2,2
AENT.US,AENT,"Alliance Entertainment Holding Corporation Class A Common Stock",EQUITY,US,US,USD,USA,,,2,2
AENTW.US,AENTW,"Alliance Entertainment Holding Corporation Warrants",EQUITY,US,US,USD,USA,,,2,2
AEO.US,AEO,"American Eagle Outfitters Inc",EQUITY,US,US,USD,USA,,,2,2
AEON.US,AEON,"AEON Biopharma, Inc.",EQUITY,US,US,USD,USA,,,2,2
AEORF.US,AEORF,AEORF,EQUITY,US,US,USD,USA,,,2,2
AEOXF.US,AEOXF,"Aeroports de Paris SA",EQUITY,US,US,USD,USA,,,2,2
AEP.US,AEP,"American Electric Power Co Inc",EQUITY,US,US,USD,USA,,,2,2
AEPLF.US,AEPLF,"Anglo-Eastern Plantations Plc",EQUITY,US,US,USD,USA,,,2,2
AEPT.US,AEPT,"American Energy Partners Inc",EQUITY,US,US,USD,USA,,,2,2
AER.US,AER,"AerCap Holdings NV",EQUITY,US,US,USD,USA,,,2,2
AERG.US,AERG,"Applied Energetics",EQUITY,US,US,USD,USA,,,2,2
AERGP.US,AERGP,AERGP,EQUITY,US,US,USD,USA,,,2,2
AERN.US,AERN,"AER Energy Resources Inc",EQUITY,US,US,USD,USA,,,2,2
AERO.US,AERO,"Grupo AeromÃ©xico, S.A.B. de C.V.",EQUITY,US,US,USD,USA,,,2,2
AERS.US,AERS,"Aerius International Inc",EQUITY,US,US,USD,USA,,,2,2
AERT.US,AERT,"Aeries Technology Inc.",EQUITY,US,US,USD,USA,,,2,2
AERTW.US,AERTW,"Aeries Technology Inc.",EQUITY,US,US,USD,USA,,,2,2
AES.US,AES,"The AES Corporation",EQUITY,US,US,USD,USA,,,2,2
AESI.US,AESI,"Atlas Energy Solutions Inc.",EQUITY,US,US,USD,USA,,,2,2
AESR.US,AESR,"Anfield U.S. Equity Sector Rotation ETF",ETF,US,US,USD,USA,,,2,2
AETH.US,AETH,"Bitwise Funds Trust",ETF,US,US,USD,USA,,,2,2
AETUF.US,AETUF,"ARC Resources Ltd.",EQUITY,US,US,USD,USA,,,2,2
AEVA.US,AEVA,"Aeva Technologies, Inc. Common Stock",EQUITY,US,US,USD,USA,,,2,2
AEVAW.US,AEVAW,"Aeva Technologies, Inc. Warrants",EQUITY,US,US,USD,USA,,,2,2
AEXA.US,AEXA,"American Exceptionalism Acquisition Corp. A",EQUITY,US,US,USD,USA,,,2,2
AEXAF.US,AEXAF,"Atos SE",EQUITY,US,US,USD,USA,,,2,2
AEXAY.US,AEXAY,"Atos Origin SA ADR",EQUITY,US,US,USD,USA,,,2,2
AEXE.US,AEXE,"AIM Energy Inc",EQUITY,US,US,USD,USA,,,2,2
AEXFF.US,AEXFF,"Aminex PLC",EQUITY,US,US,USD,USA,,,2,2
AEYE.US,AEYE,"AudioEye Inc",EQUITY,US,US,USD,USA,,,2,2
AEYGQ.US,AEYGQ,"ADDvantage Technologies Group Inc",EQUITY,US,US,USD,USA,,,2,2
AFBCF.US,AFBCF,AFBCF,EQUITY,US,US,USD,USA,,,2,2
AFBI.US,AFBI,"Affinity Bancshares Inc",EQUITY,US,US,USD,USA,,,2,2
AFCG.US,AFCG,"AFC Gamma Inc",EQUITY,US,US,USD,USA,,,2,2
AFCL.US,AFCL,"Amcor Financial Corporation",EQUITY,US,US,USD,USA,,,2,2
AFDG.US,AFDG,"African Discovery Group Inc",EQUITY,US,US,USD,USA,,,2,2
AFFL.US,AFFL,"Affiliated Resources Corp",EQUITY,US,US,USD,USA,,,2,2
AFFN.US,AFFN,"Affinity Networks Inc",EQUITY,US,US,USD,USA,,,2,2
AFFS.US,AFFS,"AmTrust Financial Services Prf 7 25 Exp15Jun2055",EQUITY,US,US,USD,USA,,,2,2
AFFT.US,AFFT,"AmTrust Financial Services Prf 7 50 Exp15Jun2055",EQUITY,US,US,USD,USA,,,2,2
AFFU.US,AFFU,"Affluence Corporation",EQUITY,US,US,USD,USA,,,2,2
AFFY.US,AFFY,"Affymax Inc.",EQUITY,US,US,USD,USA,,,2,2
AFG.US,AFG,"American Financial Group Inc",EQUITY,US,US,USD,USA,,,2,2
AFGE.US,AFGE,"American Financial Group, Inc.",EQUITY,US,US,USD,USA,,,2,2
AFGVF.US,AFGVF,"Agfa-Gevaert NV",EQUITY,US,US,USD,USA,,,2,2
AFGVY.US,AFGVY,"Agfa Gevaert NV ADR",EQUITY,US,US,USD,USA,,,2,2
AFGYF.US,AFGYF,"AFC Energy plc",EQUITY,US,US,USD,USA,,,2,2
AFIB.US,AFIB,"Acutus Medical Inc",EQUITY,US,US,USD,USA,,,2,2
AFIF.US,AFIF,"Anfield Universal Fixed Income ETF",ETF,US,US,USD,USA,,,2,2
AFIIQ.US,AFIIQ,"Armstrong Flooring Inc",EQUITY,US,US,USD,USA,,,2,2
AFIX.US,AFIX,"Allspring Exchange-Traded Funds Trust",ETF,US,US,USD,USA,,,2,2
AFJK.US,AFJK,"Aimei Health Technology Co., Ltd Ordinary Share",EQUITY,US,US,USD,USA,,,2,2
AFJKR.US,AFJKR,"Aimei Health Technology Co., Ltd Right",EQUITY,US,US,USD,USA,,,2,2
AFJKU.US,AFJKU,"Aimei Health Technology Co., Ltd Unit",EQUITY,US,US,USD,USA,,,2,2
AFK.US,AFK,"VanEck Africa Index ETF",ETF,US,US,USD,USA,,,2,2
AFL.US,AFL,"Aflac Incorporated",EQUITY,US,US,USD,USA,,,2,2
